# HI_OFFSET:1;2;3
# SI_DISTORTION:1;1;1
# SI_ROTATION:0;0;0
X;Y;Z
0.04764319;1.97483017;2.69605431
1.68497888;2.66161859;2.69493480
0.94185678;1.04980513;2.69381530
0.40125260;2.73963888;2.69269579
1.94075833;1.85911502;2.69157629
0.21144926;1.46861433;2.69045678
1.22242146;2.92413060;2.68933728
1.46005707;1.16865210;2.68821777
0.09954976;2.30212889;2.68709827
1.86771137;2.38531498;2.68597876
0.62060148;1.13009019;2.68485925
0.69226185;2.89737210;2.68373975
1.83275429;1.54635876;2.68262024
0.07988705;1.77207376;2.68150074
1.52429216;2.78927915;2.68038123
1.14649517;1.06422966;2.67926173
0.26017205;2.59081484;2.67814222
1.94423536;2.06407231;2.67702272
0.34729456;1.31521034;2.67590321
1.01870830;2.94545458;2.67478371
1.62459558;1.29050348;2.67366420
0.06056965;2.10121092;2.67254470
1.76076059;2.55971593;2.67142519
0.81719706;1.07377932;2.67030569
0.50934378;2.80611332;2.66918618
1.90593874;1.73714020;2.66806667
0.15478352;1.58204676;2.66694717
1.34076973;2.87875187;2.66582766
1.34217093;1.12221960;2.66470816
0.15511979;2.41593850;2.66358865
1.90356619;2.26389595;2.66246915
0.51220607;1.19540506;2.66134964
0.81626685;2.92238743;2.66023014
1.75821607;1.44420972;2.65911063
0.06588841;1.89769914;2.65799113
1.61941238;2.70610992;2.65687162
1.02022615;1.06133909;2.65575212
0.35131378;2.67817959;2.65463261
1.93601291;1.93813994;2.65351311
0.26835060;1.41360513;2.65239360
1.14332787;2.92620050;2.65127410
1.51972242;1.22057919;2.65015459
0.09068840;2.22355320;2.64903508
1.82113731;2.44918825;2.64791558
0.69807736;1.11451160;2.64679607
0.62465949;2.85648958;2.64567657
1.85492613;1.62216189;2.64455706
0.11478220;1.70124814;2.64343756
1.45072149;2.81787148;2.64231805
1.22001500;1.09288649;2.64119855
0.22537935;2.52001899;2.64007904
1.92202118;2.13973808;2.63895954
0.41479460;1.27448309;2.63784003
0.94146000;2.92983928;2.63672053
1.67094793;1.35421190;2.63560102
0.06947900;2.02295441;2.63448152
1.70131074;2.61134265;2.63336201
0.89588080;1.07592553;2.63224250
0.45283201;2.75135674;2.63112300
1.91056261;1.81566790;2.63000349
0.20444757;1.52107491;2.62888399
1.26297936;2.89010257;2.62776448
1.40714546;1.16643020;2.62664498
0.13713531;2.33946039;2.62552547
1.86512899;2.33238676;2.62440597
0.58680757;1.17092888;2.62328646
0.74477146;2.89000033;2.62216696
1.78899399;1.51638502;2.62104745
0.09199397;1.82373237;2.61992795
1.55019408;2.74295321;2.61880844
1.09611360;1.08097855;2.61768894
0.30868606;2.61242635;2.61656943
1.92297593;2.01538397;2.61544993
0.33015716;1.36551631;2.61433042
1.06530050;2.91985328;2.61321091
1.57290904;1.27798743;2.61209141
0.09030827;2.14532066;2.61097190
1.76854579;2.50707221;2.60985240
0.77593630;1.10741638;2.60873289
0.56251280;2.80909684;2.60761339
1.86867448;1.69907212;2.60649388
0.15663319;1.63530419;2.60537438
1.37532713;2.83816188;2.60425487
1.28926339;1.12889429;2.60313537
0.19870622;2.44669554;2.60201586
1.89211427;2.21177442;2.60089636
0.48550829;1.24163352;2.59977685
0.86717200;2.90624544;2.59865735
1.70972229;1.42179719;2.59753784
0.08659466;1.94696682;2.59641833
1.63734853;2.65574677;2.59529883
0.97300427;1.08644606;2.59417932
0.40313433;2.69148468;2.59305982
1.90670522;1.89335603;2.59194031
0.25979341;1.46645844;2.59082081
1.18530098;2.89292694;2.58970130
1.46627022;1.21684794;2.58858180
0.12765995;2.26236516;2.58746229
1.82000414;2.39557669;2.58634279
0.66275151;1.15488242;2.58522328
0.67798881;2.85049346;2.58410378
1.81148326;1.59061901;2.58298427
0.12559984;1.75385515;2.58186477
1.47821512;2.77170963;2.58074526
1.16856522;1.10844447;2.57962576
0.27388412;2.54322993;2.57850625
1.90184318;2.08987170;2.57738674
0.39606500;1.32493477;2.57626724
0.98932905;2.90519980;2.57514773
1.61896208;1.34012578;2.57402823
0.09838441;2.06842788;2.57290872
1.71062916;2.55824881;2.57178922
0.85318220;1.10886587;2.57066971
0.50659779;2.75582223;2.56955021
1.87385201;1.77610134;2.56843070
0.20488047;1.57507020;2.56731120
1.29908180;2.84991789;2.56619169
1.35336582;1.17176670;2.56507219
0.18046869;2.37179453;2.56395268
1.85492403;2.27926703;2.56283318
0.55851550;1.21705905;2.56171367
0.79679161;2.87500221;2.56059416
1.74044266;1.49237604;2.55947466
0.11167034;1.87422141;2.55835515
1.56971373;2.69237707;2.55723565
1.04757542;1.10517951;2.55611614
0.36087321;2.62728698;2.55499664
1.89444163;1.96920121;2.55387713
0.32008718;1.41888657;2.55275763
1.10874186;2.88721296;2.55163812
1.51879424;1.27280056;2.55051862
0.12679296;2.18565643;2.54939911
1.76879712;2.45265846;2.54827961
0.73904549;1.14745160;2.54716010
0.61677650;2.80440078;2.54604060
1.82541247;1.66593797;2.54492109
0.16624776;1.68896912;2.54380159
1.40442321;2.79202411;2.54268208
1.23664198;1.14335789;2.54156257
0.24734428;2.47150482;2.54044307
1.87291125;2.16063366;2.53932356
0.46519977;1.29237494;2.53820406
0.91640624;2.88245191;2.53708455
1.65729265;1.40616674;2.53596505
0.11479160;1.99388342;2.53484554
1.64816177;2.60205890;2.53372604
0.92879823;1.11882258;2.53260653
0.45763909;2.69738098;2.53148703
1.87040793;1.85223202;2.53036752
0.25887346;1.52133099;2.52924802
1.22299606;2.85300062;2.52812851
1.41148303;1.22092283;2.52700901
0.17089296;2.29631190;2.52588950
1.81095708;2.34132837;2.52476999
0.63284237;1.20107171;2.52365049
0.73124810;2.83653796;2.52253098
1.76271331;1.56500410;2.52141148
0.14435939;1.80568235;2.52029197
1.49931400;2.72075684;2.51917247
1.11860242;1.13186377;2.51805296
0.32660297;2.55962769;2.51693346
1.87394723;2.04219129;2.51581395
0.38451507;1.37898726;2.51469445
1.03432690;2.87304772;2.51357494
1.56402044;1.33353077;2.51245544
0.13453643;2.11036414;2.51133593
1.71220282;2.50287095;2.51021643
0.81466224;1.14872796;2.50909692
0.56195417;2.75234941;2.50797742
1.83060109;1.74132508;2.50685791
0.21338331;1.62994641;2.50573840
1.32981702;2.80362821;2.50461890
1.29942569;1.18524151;2.50349939
0.22942107;2.39822398;2.50237989
1.83657653;2.22671237;2.50126038
0.53662166;1.26827507;2.50014088
0.84752168;2.85192181;2.49902137
1.68738184;1.47521083;2.49790187
0.13930436;1.92270167;2.49678236
1.58199587;2.63790662;2.49566286
1.00175276;1.13714978;2.49454335
0.41630525;2.63457154;2.49342385
1.85838893;1.92642309;2.49230434
0.31787374;1.47482299;2.49118484
1.14811260;2.84736609;2.49006533
1.46281608;1.27569005;2.48894583
0.17011358;2.22128410;2.48782632
1.76081498;2.39710286;2.48670681
0.70746659;1.19389592;2.48558731
0.67144743;2.79137839;2.48446780
1.77622133;1.63868094;2.48334830
0.18421614;1.74229925;2.48222879
1.42712024;2.74048682;2.48110929
1.18509901;1.16613686;2.47998978
0.30080646;2.48944071;2.47887028
1.84549729;2.11131074;2.47775077
0.45218735;1.34732361;2.47663127
0.96309329;2.85061741;2.47551176
1.60130950;1.39819988;2.47439226
0.15079496;2.03753935;2.47327275
1.65100234;2.54550321;2.47215325
0.88854477;1.15870788;2.47103374
0.51429924;2.69505673;2.46991423
1.82696060;1.81572539;2.46879473
0.26635847;1.57762523;2.46767522
1.25544146;2.80634165;2.46655572
1.35602351;1.23352181;2.46543621
0.22038550;2.32441430;2.46431671
1.79333341;2.28716695;2.46319720
0.60932969;1.25299511;2.46207770
0.78365733;2.81402075;2.46095819
1.70878316;1.54629064;2.45983869
0.17159805;1.85589834;2.45871918
1.51305779;2.66526205;2.45759968
1.07100398;1.16361215;2.45648017
0.38320590;2.56827197;2.45536067
1.83793890;1.99761444;2.45424116
0.38105834;1.43623116;2.45312165
1.07550183;2.83306532;2.45200215
1.50660961;1.33530696;2.45088264
0.17817315;2.14778371;2.44976314
1.70519153;2.44577020;2.44864363
0.78132155;1.19566789;2.44752413
0.61826878;2.74014420;2.44640462
1.78073762;1.71235409;2.44528512
0.23069807;1.68500368;2.44416561
1.35416268;2.75124640;2.44304611
1.24608815;1.20753883;2.44192660
0.28389373;2.41772612;2.44080710
