# DISTRIBUTION_STYLE: random
# NOISE: 0.001
# POINT_AMOUNT: 2000
# ANGULAR_CONSTRAINT-DEG: 45
# HI-X-Y-Z-OFFSET: 1,2,3
# SI-X-Y-Z-DISTORTION: 4,5,6
# SI-X-Y-Z-ROTATION-DEG: 10,20,30
# IRON_ERROR_MATRIX_FORMAT-RAD:
# [3.25519073, -2.20484805, 2.27113384, 1.00000000]
# [1.87938524, 4.41282060, 0.10816987, 2.00000000]
# [-1.36808057, 0.81587956, 5.55249947, 3.00000000]
# [0.00000000, 0.00000000, 0.00000000, 1.00000000]
X;Y;Z
5.22769770;2.04971770;2.56077603
-0.10917894;6.60842344;4.65319854
-2.38776353;3.34451784;5.64331000
-0.40798951;-1.59569631;4.92401831
1.86366989;-2.66944196;4.01596231
2.13284582;-2.68259314;3.89085804
1.52032952;-2.61380555;4.13797805
5.19283746;0.05259631;2.58681306
5.27708725;1.55315869;2.51140174
5.22036249;0.24869120;2.55153462
5.29254382;1.15812946;2.50130712
4.72289569;-1.15919275;2.77328171
4.89027097;-0.85253137;2.69918148
5.26417331;1.69999390;2.49631568
1.68149123;6.57419910;3.86546433
3.18978668;5.72715470;3.25909813
-0.71736463;-1.32593836;4.98279456
-1.05647357;6.14419827;4.97471659
5.08217165;-0.32031031;2.58765545
3.57745076;5.35118545;3.08382121
-2.22654128;4.39042911;5.47194410
3.38413687;5.54309478;3.14501631
-0.91515820;6.25169785;4.89689474
0.83527728;-2.42317222;4.34501337
2.50067492;6.20711764;3.48426727
5.09592942;2.54806455;2.48609572
1.16175020;-2.54230257;4.19719193
-0.46370906;6.50574818;4.67854903
-2.26720893;1.41620743;5.50644465
-2.40573023;2.13026963;5.55017394
4.60770050;-1.32010053;2.74696987
5.20630653;1.98216374;2.43466406
4.64782080;-1.25281405;2.71067771
5.17337515;2.15394829;2.42970898
-0.18145370;6.62013656;4.52857538
-0.76822628;-1.31720876;4.92485175
5.26450222;0.98812688;2.39670666
3.59049199;5.32151553;3.00012692
5.09168661;-0.21632044;2.48710459
-2.20481925;4.59189481;5.37448561
2.78106509;6.02544321;3.30395196
-1.53093987;5.75288854;5.07073368
2.90481240;-2.60116886;3.41040663
-1.30991430;-0.69450052;5.08508403
-2.26237756;1.29140758;5.44358658
4.11131045;-1.91908413;2.88872586
-2.49653406;2.81441481;5.49542810
4.52297605;3.98966078;2.59851324
0.45185171;-2.27523064;4.37548653
4.44531432;-1.52513300;2.72072328
-2.44183431;3.75523806;5.43458570
5.21802257;1.70351352;2.33369005
-2.27114518;4.47892847;5.34526108
-2.40670587;3.97196182;5.40863892
-0.86974886;-1.25063799;4.87660809
5.02361110;2.71556530;2.38460280
0.89351714;-2.48906090;4.16448820
0.24002336;-2.16712450;4.42789233
-1.27930106;-0.77836018;5.00657207
5.00493961;2.73888854;2.36477128
-2.30080104;1.29757030;5.37959446
0.56113919;-2.34773338;4.27449691
-2.07002583;0.62351013;5.28513375
5.21706585;0.72305402;2.29817625
4.93065219;2.98587669;2.36541411
-2.10894563;4.95192397;5.20214516
4.60363445;-1.29517134;2.58475774
-2.54075564;3.14827044;5.40392663
-1.24059477;-0.86353973;4.94759924
-2.52096823;2.36104510;5.40748934
-2.41851734;4.09437954;5.33122109
5.04558926;2.55982924;2.29541433
-0.61004054;-1.55663930;4.69406223
2.52709181;-2.69161532;3.42176773
1.26939089;-2.62352902;3.93139157
3.39358610;-2.41504927;3.05095861
4.73809105;-1.02419251;2.47892557
-2.51218241;3.63814418;5.34766127
-0.21649628;-1.89335531;4.51162898
1.66463335;6.57949154;3.57017290
5.16637530;1.85262316;2.22469759
5.04402327;2.50756028;2.25100639
-1.62421019;-0.35381553;5.02869873
-0.51951186;6.55317059;4.44911242
-0.03460639;6.69824466;4.24394456
0.71630248;-2.44934875;4.10631434
-0.31003444;6.63514839;4.34157943
3.55728462;5.30118605;2.77558970
4.47143126;-1.44376056;2.53427899
-0.55059170;-1.64431414;4.59290441
4.67385028;-1.12277209;2.44213784
5.17651994;1.62180673;2.17822991
-2.33027032;1.17012540;5.24549532
1.04385576;6.72375304;3.75241512
-2.40390347;1.41858879;5.26371136
1.53173904;-2.69901619;3.72626127
1.43566777;-2.68441020;3.76812191
4.98229699;-0.37316559;2.25968417
5.08649249;2.22735511;2.16805618
2.26374576;-2.73521497;3.41620435
4.78512756;3.26807386;2.26396485
-2.48201301;1.72464555;5.25223486
4.99680438;-0.29663418;2.23329594
4.74978863;-0.95264568;2.34168259
2.70509589;-2.66598965;3.20231920
1.89766258;6.48100749;3.35135881
-2.61436396;2.75887871;5.27172309
-2.31826920;4.66082888;5.10539002
1.27532874;-2.65848608;3.76877411
-2.12979111;5.09263526;5.01357264
2.74866945;-2.65585579;3.16317755
2.78700156;-2.65007497;3.13758168
-1.92507251;0.08040554;5.00860519
-0.17506800;-1.99415334;4.32970727
5.06655165;0.03352158;2.14104875
4.30463967;4.24596221;2.36746282
3.72793199;-2.18449387;2.72040222
-2.58338330;2.12070527;5.21435494
-1.84043595;5.57211031;4.84781964
5.15788832;0.77814235;2.06266164
-2.60033198;3.60121071;5.18756557
5.15330789;1.39753528;2.04350069
3.27943773;5.53878580;2.73069082
3.16934262;5.64279033;2.76484015
4.76286028;3.24277626;2.15500159
0.42334767;-2.36538294;4.04038995
0.96517127;6.74094255;3.64097062
1.07761833;-2.62591290;3.77056014
0.55746240;6.77594076;3.78789453
-0.90335541;6.42606399;4.38602866
-0.71667114;-1.57744981;4.46067433
-2.22123892;0.64537191;5.03960904
4.84843330;-0.62150507;2.15764610
-1.40890728;-0.81355648;4.71757216
5.01515558;2.33504194;2.02505886
-2.48994107;1.46346951;5.11486238
-1.67488948;-0.44419176;4.80939052
1.08579936;-2.63528047;3.71779652
2.53777604;6.12236933;2.94947195
-1.67912009;5.81631478;4.67953181
5.13465094;1.26710298;1.97123200
-1.80639671;5.68211418;4.72576993
-2.61073309;3.80237002;5.08661643
0.81355594;-2.55207709;3.79567909
3.87575357;4.83669776;2.39933702
-2.68151993;3.34178531;5.10915047
-0.45291908;-1.83549401;4.29091217
-2.19134400;5.11080524;4.85579173
0.90249697;-2.58328342;3.73992720
1.75112679;-2.75378027;3.39755855
4.03168699;-1.90284345;2.43733650
-2.57881413;1.71532495;5.06851372
0.58339928;-2.47378101;3.85082058
-1.86018751;-0.19052420;4.80344635
5.00101733;2.26599455;1.94132161
4.89302753;2.70953839;1.97171642
-2.32224293;0.78187565;4.96068558
-2.44594811;4.56749283;4.93578790
3.68410740;5.04980650;2.41269595
-1.28358423;6.22304751;4.41322123
-2.25231038;0.58988361;4.91120621
-0.75806825;-1.59603742;4.34682764
1.40194545;6.64412336;3.28806270
-2.46669688;4.55384038;4.90616231
1.06904670;-2.65110853;3.59600461
-2.53398413;1.41753725;4.99086026
-2.71603575;3.39232781;5.01644637
-0.00639223;-2.18560128;4.01303962
0.00911336;-2.18822251;4.01143701
5.08636477;1.47539543;1.84845154
5.09764077;1.36345056;1.85423277
0.61935700;-2.51304632;3.74433741
-0.57759700;6.61621773;4.05541639
4.83699694;-0.51508665;1.97760289
4.79759680;2.94735942;1.92157568
4.39412707;-1.42595237;2.17283854
0.54241709;-2.47869262;3.76048000
-2.59375961;1.55335990;4.95591405
3.39901954;-2.37818957;2.57764010
3.61110645;5.11214119;2.34400525
1.88246336;-2.77837942;3.19736320
-2.01511171;0.00262690;4.73956936
4.55820542;3.55975632;1.97379940
-2.56895843;1.42204811;4.92241655
-1.07927851;6.39097123;4.21148643
-2.70610400;3.73082750;4.92746047
4.61445642;3.41141582;1.93436963
3.33459500;5.40600231;2.41438583
4.44883300;-1.30248586;2.08339119
5.03481038;1.75682353;1.78202815
1.19298273;-2.70030730;3.42719079
-2.37669118;4.89244368;4.74027762
0.58501702;-2.51097725;3.66275998
3.06132909;-2.54104875;2.65076834
4.38704709;-1.38898370;2.08107679
4.36046072;3.93362613;1.98109853
4.42565038;-1.33036706;2.05765328
4.50930541;3.61733776;1.92501743
-0.55328348;6.64242232;3.92173347
-2.60034629;4.31924592;4.80446472
-0.60242480;6.62640115;3.93339108
5.05056399;1.30294227;1.71958676
-2.34494443;0.62857415;4.75356761
-2.77063411;2.36987546;4.89267589
-2.79172402;2.61618921;4.90077678
4.87336593;-0.26904349;1.81500099
-1.79751451;-0.46238735;4.53523028
0.10784702;6.78577869;3.60734251
5.02349465;0.56434006;1.72072009
3.77650990;-2.07244158;2.27414436
-1.04990708;-1.41326908;4.23414061
1.53774322;-2.77174779;3.19580778
1.97904061;6.38827129;2.83747847
0.10244285;6.78367123;3.59204820
-2.28319600;5.16329443;4.58974987
3.30741791;-2.40234026;2.45267557
1.22540131;-2.72604562;3.29394889
3.41581090;-2.34199924;2.39494126
-1.10806112;6.40417506;4.06882382
5.02878634;1.03851453;1.65574600
-1.16809711;-1.30352494;4.23508840
4.82212561;-0.34175618;1.75644052
4.94056629;0.13846560;1.69724852
1.13005602;6.70107701;3.12365646
3.47805201;5.18098063;2.18833173
-2.39330227;4.99363359;4.59019134
3.64864095;4.97856215;2.11193522
4.90188553;-0.02332372;1.69984794
4.97655421;1.76581866;1.62806248
-0.94811260;6.50445395;3.95352070
3.04668461;5.62427631;2.33257746
-1.27255700;-1.21802421;4.22222028
-0.18730211;-2.15135286;3.79142446
-0.00443412;6.77671889;3.54495450
-1.36893446;6.25269094;4.10216493
2.27430962;-2.75903418;2.78023621
4.18107821;-1.60662414;1.97826421
-2.67540971;1.45412879;4.71917565
2.58179201;-2.69645298;2.63774745
-2.85966892;2.76576424;4.75411863
1.88075547;-2.78701744;2.92135698
3.28758258;-2.39854671;2.33077590
-2.71534798;4.19908567;4.65425765
-1.47479515;6.19540077;4.10626874
3.69386330;4.88456762;2.01757241
0.73841201;6.76400243;3.18560530
1.60730436;-2.78729351;3.01187097
3.36992477;5.26190214;2.12406897
4.13878172;-1.62852600;1.94042196
-1.44739591;-1.05053137;4.20350922
-2.33086388;5.18931882;4.44798980
1.55318719;-2.78064737;3.00612747
2.34171586;6.14128321;2.51222838
-2.34258625;0.40791192;4.52249704
-2.33851797;0.40006018;4.52055468
3.93297849;4.52165186;1.87629421
2.37221082;-2.74214999;2.64194839
-2.26386231;0.22928256;4.48618344
4.11948593;-1.63275458;1.89844918
3.50708094;-2.23826190;2.15764226
-2.77435895;4.05130403;4.60031555
4.71272789;-0.50790139;1.62216351
-1.10965944;-1.44411556;4.02415150
-0.43064212;-2.02681565;3.75027550
4.81673192;2.37888685;1.50982069
-2.26159368;0.17979940;4.44021833
1.85504218;6.40843971;2.63696036
-0.82205602;-1.72698291;3.88346971
-1.48831072;-1.03973755;4.13415949
-2.90534695;3.09963641;4.63521212
-0.84395456;6.58165018;3.72013296
-2.78536188;4.09505609;4.55999076
-2.63935882;1.11478377;4.54938369
2.03906957;6.30237141;2.52602140
4.42406897;3.53727061;1.59779808
-1.75788581;5.98572219;4.07970828
3.41126547;-2.29248644;2.12704584
0.72849326;6.76145012;3.03605278
0.21510296;-2.42563579;3.42725339
-2.61318469;4.69208406;4.43625237
1.47311723;-2.78394031;2.90404302
3.82889202;4.60170109;1.78838662
-1.90327450;-0.48828390;4.23722561
4.92384734;1.22383158;1.39965556
-2.88834575;2.16848293;4.57989377
-2.68209646;4.53205146;4.43453679
3.75927545;-1.99531943;1.92397595
4.84507362;0.18433381;1.43456829
-1.06157044;6.49816292;3.73063712
3.96311209;-1.77452379;1.82229845
4.68678726;-0.46275726;1.50152555
0.36303508;-2.50762255;3.30389554
0.03201570;6.78929297;3.25004098
3.79755031;4.62161788;1.74678197
4.75519951;-0.20790911;1.44470814
-1.26262274;-1.34809028;3.92418712
-0.10739657;-2.27385735;3.46582770
2.43164455;-2.71586329;2.43282743
1.96749635;-2.78619506;2.62111013
1.76136918;6.42757225;2.52388347
-1.81845447;5.97105577;3.98585883
2.69103537;5.82464251;2.14902879
-2.92153050;2.18354548;4.49994957
-1.08311110;-1.53649542;3.82118481
3.93025976;-1.78179220;1.77279108
-2.36864154;0.27982069;4.30928180
4.50127871;-0.86990191;1.50503312
-2.47372772;0.50473053;4.33887220
4.53621938;-0.79036349;1.48791904
4.88442210;0.91427997;1.30477828
-1.48752178;6.25271736;3.80323215
3.56901140;4.89569792;1.75916751
-2.93477094;2.19148210;4.47117172
-2.11144459;-0.23356986;4.17704918
-2.40902090;5.22930325;4.18826612
-2.92503650;3.73060272;4.42177544
2.04956038;-2.77724388;2.51186624
2.04315297;-2.77533699;2.50661285
3.98789341;4.25919138;1.56609344
-2.17599610;5.60007751;4.05309979
1.92287523;-2.78579508;2.53318754
-2.99092052;2.79331800;4.43735956
-2.22305283;-0.07603915;4.16928255
4.54093056;3.01540670;1.34156130
1.98295426;6.28554030;2.32056582
-0.24255061;6.76120739;3.21988603
-2.01065359;5.80484354;3.94721697
0.64193195;6.75800569;2.83933088
-0.26435300;-2.21046203;3.39103249
3.83278680;-1.84869632;1.69690014
1.03207985;-2.73140467;2.85560431
-0.69983486;-1.90875660;3.54796179
-2.46865269;0.40309473;4.21389177
-2.18560482;5.60084285;3.99914836
-2.19220715;5.59374369;3.99882483
2.15266305;6.16921881;2.20625031
-2.99767477;3.35994291;4.36509799
-2.55907976;5.01052817;4.14039419
-0.57633191;-2.01028121;3.46197113
4.58714417;2.77610340;1.25412475
4.70614902;2.32646196;1.21526347
-0.75110775;6.64879107;3.35449713
4.74691013;0.13280051;1.23172103
-2.72229551;1.01673551;4.25514932
-1.60123125;6.20813841;3.69281063
-1.58779391;6.21968057;3.68282841
-0.44083550;6.72739933;3.20095229
-0.75347122;-1.88733387;3.49723503
4.11257978;-1.44919648;1.48999504
4.80728664;1.44843948;1.13968323
0.43256751;6.77366614;2.82566360
4.65584815;2.46547274;1.18052112
1.35694137;-2.78566864;2.63006009
-1.21796320;6.45444227;3.48750747
-2.76817852;4.58329112;4.16004592
1.35331194;-2.78025467;2.61734416
-2.77380540;4.56421975;4.14900358
2.89223434;5.56203235;1.80572761
2.94958833;5.50939816;1.78830803
-2.89822937;1.57119774;4.24201819
2.74569426;-2.56975119;2.01511315
4.67187626;-0.06547911;1.17976731
2.22678217;-2.73439394;2.21637437
-2.31233910;-0.01978869;4.01880005
4.77713104;1.53027439;1.08623147
4.70070267;0.12548285;1.13352910
0.37689997;6.76846942;2.77220031
-2.43792533;5.31012220;3.94317934
0.65142830;-2.64612789;2.83179304
-2.70918320;0.87352959;4.14008177
2.74203657;-2.56875075;1.97321248
-2.68635901;0.80028557;4.12547844
4.77711231;1.13730048;1.06176051
4.68716131;0.10678705;1.11195046
0.43345642;-2.57691160;2.90003287
4.37058799;3.24133535;1.16620365
3.13306957;-2.36324169;1.77502807
-0.68260227;-1.97658435;3.32224271
3.90292474;-1.66249244;1.43486829
3.84083542;-1.73780641;1.46641170
2.52832002;-2.64229420;2.01751424
-2.54622290;0.42732329;4.02923480
0.12168680;-2.46167433;2.98031040
-3.08039698;2.73073973;4.18839960
4.75952054;1.02388594;1.01141195
0.01424776;-2.40820329;3.00860830
-0.11322142;6.77024757;2.88847107
4.69862628;1.86252496;1.00293554
1.10811270;-2.75137584;2.55770668
4.73236850;1.50952938;0.99381115
-1.11094560;-1.63530744;3.44135597
3.64980514;4.57710363;1.35760842
-1.59004224;-1.14511896;3.61271038
-2.39942944;0.07560007;3.92217291
-1.07116475;6.53861529;3.24681956
-2.97428741;1.67632451;4.10586902
2.16007181;6.08204394;1.92705232
0.12257340;6.76617357;2.74003644
1.05571873;-2.74890861;2.53163580
0.81770945;6.68156931;2.44774124
-2.85183837;1.17884142;4.05348159
1.22095330;-2.77149095;2.45199945
4.65967545;0.21363042;0.99090944
0.19443962;-2.50249215;2.86066932
4.67790365;1.79264708;0.94166902
-3.08151754;3.55480820;4.06625546
3.79358010;4.32307519;1.24716526
-0.57612563;-2.07588191;3.15443788
4.12870542;3.68449299;1.11358124
-2.34683592;5.52690020;3.71683146
-2.68638076;0.64811674;3.94377719
4.70073654;1.36746425;0.90426355
3.46425394;4.78352659;1.33745151
-3.00112482;1.69105547;4.04158688
4.70040499;1.06681361;0.89496360
-3.09782225;3.42468049;4.04220642
0.96310875;6.63482996;2.30630491
0.16697546;-2.49980660;2.80313066
2.00477487;6.15131911;1.88321409
-2.67973771;0.60272445;3.90739346
3.01881006;-2.37921977;1.63044914
-3.00092839;1.64590486;4.00506632
4.58163570;0.03619890;0.93025127
1.99514454;6.14775042;1.85909721
-2.62037199;0.46218375;3.86268276
-0.23310032;6.74871306;2.75384712
-3.13753459;3.19693867;4.00532855
-0.75220918;-1.97072853;3.13281875
-2.79043358;0.87995795;3.90144388
2.12197413;-2.71507015;1.95886567
-1.65874890;6.23052077;3.31818495
2.39265245;5.86156345;1.67339462
-2.95452624;4.30971022;3.88252833
0.71577592;6.68292606;2.33147823
-0.26324774;6.74321865;2.72026357
4.33398584;-0.72999145;0.98499840
-2.63906940;0.46332550;3.81415663
3.09604475;5.17736074;1.36387565
4.56024841;0.04867053;0.86931961
0.09535937;6.75535374;2.56015611
2.23309202;5.96138055;1.69389848
2.74324419;-2.49365432;1.64870846
0.59048018;6.69488649;2.33995395
-1.89251751;-0.84542943;3.49968767
-3.16346511;2.80495761;3.93938415
2.78768331;5.49185788;1.44586779
4.63895390;1.26358329;0.77159658
3.39830742;4.77942418;1.20767107
4.62053025;0.59475095;0.78845439
1.41457442;6.43076724;1.96959715
0.91017216;6.61565341;2.17364584
-3.07394672;1.80840506;3.89653834
2.43417516;5.78922551;1.55904188
-2.65943548;0.46349160;3.74571420
4.09706902;3.53867687;0.91256082
4.12219674;3.48347785;0.90436837
-3.12451007;2.09346250;3.88333688
-3.15180853;3.42835798;3.87152551
-1.41784464;6.39220011;3.09082152
4.59739875;1.50921505;0.72441704
-2.17862350;-0.48111606;3.52424184
4.60688732;1.10285518;0.72051172
3.07727065;5.14427310;1.26727033
-2.86613408;0.94950756;3.76751128
4.54038265;0.23696561;0.74599656
-3.13783351;3.63714053;3.82171346
-3.15984657;2.25296455;3.84959381
2.68196520;-2.49567018;1.54982087
2.43400130;-2.59873644;1.64855179
-0.00102488;6.73405539;2.45598456
3.66181286;4.32139386;1.00643508
-3.19852782;2.65448939;3.83397355
0.16304288;6.72790980;2.37855581
-2.42788201;-0.07518269;3.56189453
4.53867377;0.37518883;0.69677822
1.66744573;-2.75439443;1.93436218
-2.77478774;4.92673160;3.59788161
4.35113384;2.70934319;0.72276436
-0.06697462;-2.41124997;2.62531366
4.56259933;1.46790047;0.64743551
-2.21120614;5.77122485;3.33371455
-1.36000185;-1.50532478;3.12238740
0.07467810;-2.48133309;2.55031951
-3.19757681;3.34176829;3.76457327
-1.41639938;-1.45322709;3.13139088
-2.22026456;-0.45183972;3.42524187
0.19265074;6.71661940;2.29518463
-1.41606779;6.40381844;2.95811498
2.17152096;5.92593244;1.49260659
0.19225234;6.71545498;2.29054751
4.55425053;0.99410864;0.61426681
-0.51472264;6.69603824;2.56796017
-2.37229747;5.60064039;3.34786215
0.10209095;6.72564718;2.30122443
-1.14020906;-1.72722277;2.96913792
-2.02938462;5.98096218;3.18039083
3.52350475;-1.81926272;1.05289205
4.00373909;3.55402917;0.74837439
-1.46009126;-1.42240892;3.08375476
-3.23563233;2.78876302;3.71951071
-2.30087877;5.70406889;3.26991342
3.47133931;-1.87323637;1.05477431
1.24288919;-2.75315103;1.97839362
-2.39619595;-0.20187897;3.41516109
-3.09659089;1.59916768;3.66713074
0.08564997;6.71726437;2.25194820
-0.17092826;-2.37197211;2.53549149
4.15889065;3.10626139;0.65386906
1.36533259;6.37405531;1.72609391
4.25647870;-0.52399456;0.66967350
0.90407713;-2.71347737;2.08246525
-3.23210519;2.47821311;3.67289381
4.48658941;1.55843337;0.52023764
3.26374695;4.77103044;0.95894272
-3.14426451;3.96077937;3.58967745
2.72747037;-2.41278111;1.30201878
4.34471710;-0.18021823;0.59487920
3.43882152;-1.86910259;0.99268906
-1.07718226;-1.79444815;2.84189539
3.52010884;4.38555276;0.83669825
2.91726437;5.17629195;1.06110356
1.73757387;6.15450722;1.52233167
-2.76630492;0.50028502;3.46863324
0.16572442;6.69703806;2.13696237
-2.80023377;0.59058554;3.47364357
2.47829357;5.59912821;1.20660314
-1.33248116;-1.57334599;2.90176449
-1.78494959;-1.11500055;3.06830536
2.54285235;-2.48459702;1.32664134
2.77720709;-2.36477032;1.22417083
-1.98437914;-0.86457186;3.13615015
-1.56746377;6.33319109;2.81590496
4.27862512;2.52937046;0.49433859
3.11561340;-2.11750316;1.05699434
4.32486031;-0.10091954;0.52269678
-2.87045326;0.71402927;3.44020580
1.84965400;-2.69049272;1.57789291
-1.35900075;-1.55748531;2.86380963
-2.48805100;-0.09803439;3.29174269
4.43322782;0.58213546;0.44855548
3.64123927;-1.56577041;0.80415707
-0.20094999;6.69118921;2.21146098
3.91271878;-1.14103508;0.67443791
3.35212679;4.55669738;0.78591740
-2.98830759;4.58342757;3.37650621
0.98654481;-2.71662147;1.88343370
2.29741800;5.71574958;1.18776777
-2.75326589;0.41398773;3.34399982
1.71427693;-2.70734974;1.57606729
1.82255204;6.05499384;1.35305951
-0.58800585;-2.16160110;2.49993225
-3.26940726;2.35666807;3.50387911
-2.92391519;0.81934501;3.39058567
3.88202884;-1.15132477;0.63632540
1.59988529;-2.71160958;1.60174059
0.40748804;-2.60220316;2.08099485
-0.65628004;6.64659511;2.32969449
0.03798600;6.67983355;2.03387030
3.89599565;3.49421616;0.51396052
-1.95918688;-0.93396453;2.99440983
-0.57176342;6.65837109;2.27798387
0.59297907;6.58258696;1.79013697
3.25571597;-1.93646338;0.87327963
0.93650983;6.47974143;1.64266155
-0.84015603;6.60293903;2.36518491
-0.65072359;-2.13076702;2.44968710
3.18399126;-1.98953350;0.87741305
-2.28597291;-0.48508082;3.08654206
-2.40644024;5.63739978;3.01328226
1.22139333;-2.72078272;1.67887643
2.60894240;5.37482650;0.95324605
-0.25947751;-2.34286016;2.27313269
-0.72537387;6.62415266;2.28834830
4.34386374;0.52047087;0.31982174
-0.50663677;6.65214672;2.18177031
-3.17774821;4.08419207;3.31571813
2.87146799;5.08345487;0.82066336
3.41962650;-1.73031786;0.73124105
1.19766657;6.34765250;1.46901026
-2.86927091;0.60549293;3.24641555
3.91153473;3.35388235;0.41595950
-2.17540078;5.88085794;2.85498794
-0.10645206;6.66364807;1.97862033
3.97516389;-0.82304021;0.45897905
-3.25776431;1.99534614;3.35646711
-1.06545679;-1.85277372;2.52137550
-1.24934846;6.47282358;2.44115739
4.31157460;1.72186666;0.25211783
-3.31343777;3.31007106;3.33627762
3.51833670;-1.58140571;0.63282418
4.01130535;-0.69664255;0.40085738
-2.02055825;-0.90104365;2.87132261
4.27073553;1.93304612;0.23913158
1.32356567;-2.70520282;1.52729003
1.57522047;-2.67904656;1.41977429
-3.32090278;3.33472467;3.29843268
4.30863285;1.51135503;0.20861231
-2.85925248;4.97834267;3.06996976
4.31419525;1.40575732;0.20665987
1.46746954;-2.68352791;1.43962459
3.14367055;4.65520784;0.60922165
3.35956666;4.33832690;0.52723104
2.95061541;4.90758124;0.67782828
1.18068364;-2.69178244;1.53687138
4.28326108;1.62174389;0.18742640
0.48996608;6.55402063;1.63143415
-0.79690042;-2.04669792;2.32487058
-3.35250923;2.80163068;3.27164501
1.50623176;-2.67137584;1.39274498
0.56801350;-2.62873626;1.76075957
-2.17131291;5.89704418;2.71299274
2.30297201;-2.47133345;1.03671994
-3.26879319;3.80528599;3.20047544
3.96047212;3.00831575;0.25078767
0.45245200;-2.59932490;1.78778534
4.27311816;1.41969155;0.14595255
-3.21285318;4.08852677;3.14407494
1.34498964;6.21020603;1.23175670
2.28927674;5.56246603;0.86301277
3.09056702;-1.95441321;0.66974413
-1.56131969;-1.44058480;2.56209785
-3.31743708;3.56722731;3.17591433
2.38617479;5.45761433;0.79736728
-0.51676065;-2.22021176;2.13039318
0.57651332;-2.62366468;1.68930211
-1.82778581;6.17435943;2.49599978
-0.53536746;-2.20419264;2.12477813
4.23211811;1.60592837;0.09512602
-2.93713297;4.86994426;2.96663859
-3.36416580;3.02671632;3.16590415
1.72208753;5.97319912;1.02642737
-0.13765468;-2.39835259;1.94680059
-2.17910154;5.90492908;2.62014590
-2.13003459;5.93585486;2.59492030
-3.16228219;4.31261056;3.04181085
4.22014182;1.50842347;0.07298572
0.09538871;6.58744353;1.65791846
2.60659834;-2.27500178;0.79723632
3.96515411;2.82813001;0.13977277
-3.04648930;0.93575593;3.03816713
0.10823318;-2.49562930;1.81250486
4.05814214;2.46446466;0.09561153
2.94389199;-2.01792608;0.62452536
1.45356651;-2.65073038;1.24631609
1.97434322;-2.53660870;1.02374462
-2.14173899;5.93654957;2.53457195
3.25648865;-1.71467455;0.48064381
3.86830808;-0.73680006;0.20558816
-2.04758978;-0.91468206;2.62454133
3.97376098;-0.42625702;0.15152795
3.17502729;-1.79186343;0.49931731
-3.38910362;2.78395731;3.08253081
0.97738420;6.32642144;1.22360862
4.17534341;0.67290485;0.02062519
4.19422708;1.01479409;0.00525561
3.07986651;4.54634349;0.38019358
-2.58108866;5.46989847;2.68500309
2.91661079;4.77199616;0.44596519
1.98113355;5.72839482;0.80310953
-2.80289819;0.27833885;2.86357419
1.87112428;5.80112513;0.83194008
2.67866289;5.04803299;0.51887854
2.53050147;5.21534088;0.56811022
-2.44150892;-0.38324408;2.70264588
-0.88180655;-2.00538857;2.09262280
-0.64853839;6.57452168;1.82459975
4.09083598;2.01270393;-0.02796294
-1.56695755;-1.45611550;2.34860689
-0.93708250;6.52530740;1.92740902
-2.38869494;-0.46644004;2.66087483
-0.75503739;-2.08352990;2.00995649
0.90632806;6.32464018;1.17314764
2.65173050;-2.16750407;0.60872733
1.87793347;5.76582119;0.76540429
-2.07673859;5.98658944;2.38003732
0.92674243;6.30993254;1.14034277
-3.05778016;4.66333404;2.80360994
-3.02826557;0.79012224;2.85801566
4.12955432;1.23401170;-0.09022962
-0.63569806;6.55601473;1.75666844
4.11888360;1.46170088;-0.09297397
-3.24642816;1.47364302;2.91087097
0.58298164;6.42572617;1.24186868
1.94693018;5.68571812;0.69538842
0.53977898;-2.58049020;1.43338959
-0.98611061;-1.93301137;2.04056701
3.79298510;2.99615248;-0.01154930
3.68243969;-0.90793627;0.10311100
3.60268072;3.46627298;0.03894865
3.20553868;-1.62724757;0.29398068
3.74494410;-0.75659910;0.06081922
-0.47068269;-2.24247688;1.80358463
-2.87509735;5.05757095;2.64636565
3.98847514;0.03722155;-0.07464094
-3.33385763;1.84717346;2.88328896
-3.41663377;3.11282614;2.89229739
1.93688347;5.66680701;0.64822267
1.78786393;-2.52164088;0.85361262
0.11834737;-2.47212932;1.53136439
-2.59957007;5.46816897;2.48592576
4.02317447;1.90062856;-0.15067071
1.35418482;6.04763756;0.85221502
-3.42843540;2.82864336;2.87271702
3.41571629;-1.29781928;0.14212058
-3.04721490;0.78169263;2.74252011
-3.29231023;4.01726020;2.77770199
-2.53810195;5.53897922;2.43197212
2.20367859;5.40438356;0.48337658
0.37715793;6.43827768;1.20775847
3.68733350;-0.76370997;-0.00444388
-1.55215772;-1.48558336;2.15179844
3.99450530;0.29666644;-0.16789158
0.49820964;-2.55609970;1.32277112
-0.14538522;6.52381482;1.40049404
2.89314270;4.60196733;0.19164112
-2.17246053;5.91049992;2.23638707
1.01680251;6.20052649;0.92432812
3.84120831;-0.29522284;-0.11072679
1.32121367;-2.58281114;0.95996481
3.65730658;3.13312970;-0.11797661
-3.07401852;4.69193946;2.60198248
1.41335510;-2.56110332;0.90003311
-3.44340238;3.02242528;2.77067606
-1.25539454;6.40142267;1.81801697
-3.33676994;1.71992643;2.74623388
3.50457292;3.47695537;-0.09119522
-1.21246213;-1.77891989;1.93498598
-2.61785145;-0.15778416;2.47756375
